rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Endogenous1_hsa-miR-148a-3p|0_MIMAT0000243,64.9920671590504,-0.865535278279837,0.34991616352425,-2.47355043437384,0.0133777920338511,0.728576145031152
Endogenous1_hsa-miR-30b-5p|0_MIMAT0000420,52.6196300918292,-0.591875753653773,0.265374912177405,-2.23033801046762,0.025725011547378,0.728576145031152
Endogenous1_hsa-miR-766-3p|0_MIMAT0003888,18.0594936898403,0.663175980437072,0.306527386223205,2.16351298527749,0.0305017460847564,0.728576145031152
Endogenous1_hsa-miR-29b-3p|0_MIMAT0000100,37.8930971815397,-0.610438831325723,0.316818703425008,-1.92677649623112,0.054007489818427,0.728576145031152
Endogenous1_hsa-miR-125b-5p|0_MIMAT0000423,69.7961915325988,-0.820776859483971,0.428634339624274,-1.91486491773719,0.0555097328763716,0.728576145031152
Endogenous1_hsa-miR-125a-5p|0_MIMAT0000443,44.6524835329063,0.723569315683137,0.394710498245481,1.83316460773012,0.0667780954401529,0.728576145031152
Endogenous1_hsa-miR-320e|0_MIMAT0015072,27.8321377553329,0.733137943704919,0.408232735838958,1.7958822978717,0.0725132383588872,0.728576145031152
Endogenous1_hsa-miR-99b-5p|0_MIMAT0000689,24.579589716145,0.544761940575748,0.312964076545187,1.74065326151608,0.0817443755453121,0.728576145031152
Endogenous1_hsa-miR-425-5p|0_MIMAT0003393,25.9580460680205,0.429738416802784,0.248418501448641,1.72989698551752,0.0836486819752434,0.728576145031152
Endogenous1_hsa-miR-194-5p|0_MIMAT0000460,32.9677639747472,-0.763720184886506,0.442031498050272,-1.72775059753694,0.0840329479199976,0.728576145031152
Endogenous1_hsa-miR-148b-3p|0_MIMAT0000759,32.7560205151612,0.415336302912421,0.241172335397592,1.72215566195727,0.0850413242082524,0.728576145031152
Endogenous1_hsa-miR-222-3p|0_MIMAT0000279,31.4977120836819,0.333370327159444,0.193736478812198,1.72074112837883,0.0852978095848378,0.728576145031152
Endogenous1_hsa-miR-32-5p|0_MIMAT0000090,27.4549951488352,-0.45433967053323,0.267129545009175,-1.7008214891304,0.0889765127910973,0.728576145031152
Endogenous1_hsa-let-7e-5p|0_MIMAT0000066,31.3713163032443,0.557248668194587,0.332747682104729,1.67468835446072,0.0939953935094391,0.728576145031152
Endogenous1_hsa-miR-26b-5p|0_MIMAT0000083,64.4155527343402,-0.456426568486591,0.278799543052733,-1.63711376098009,0.101606701792813,0.728576145031152
Endogenous1_hsa-let-7c-5p|0_MIMAT0000064,51.4015791165087,-0.506214723848667,0.313144443903516,-1.61655342671396,0.105974712004531,0.728576145031152
Endogenous1_hsa-miR-197-3p|0_MIMAT0000227,27.0023289680409,0.461766377760648,0.292652063069694,1.57786817874125,0.114595896772796,0.741502861471036
Endogenous1_hsa-miR-18a-5p|0_MIMAT0000072,26.9541319979289,0.279205463203173,0.185682855928883,1.50366850944015,0.1326667413907,0.805237826781575
Endogenous1_hsa-miR-331-3p|0_MIMAT0000760,15.9412130238567,0.465458225728707,0.314668625061137,1.4792012569994,0.139086533716818,0.805237826781575
Endogenous1_hsa-miR-142-3p|0_MIMAT0000434,551.070292737401,-0.610030854770873,0.422799863085061,-1.44283597993537,0.149066681000514,0.80739144519169
Endogenous1_hsa-miR-23b-3p|0_MIMAT0000418,38.4848628397028,-0.416757128787397,0.292447770664941,-1.42506515895065,0.154138366809323,0.80739144519169
Endogenous1_hsa-let-7i-5p|0_MIMAT0000415,253.1099127979,-0.552636266432399,0.401581932678764,-1.37614823143567,0.16877574573453,0.843878728672648
Endogenous1_hsa-miR-16-5p|0_MIMAT0000069,631.823153561912,-0.434482027661927,0.329324734870587,-1.31931185743659,0.18706487531591,0.894658099336961
Endogenous1_hsa-miR-432-5p|0_MIMAT0002814,23.0723419230542,-0.469705784631349,0.382545330524282,-1.22784346625696,0.219505735206024,0.939255777716002
Endogenous1_hsa-miR-98-5p|0_MIMAT0000096,71.0872384412788,-0.434103787941248,0.365766292769951,-1.18683376932788,0.235293195815016,0.939255777716002
Endogenous1_hsa-miR-324-5p|0_MIMAT0000761,19.2555139770136,-0.28659602724197,0.241520560412427,-1.18663200661911,0.235372805318179,0.939255777716002
Endogenous1_hsa-miR-4454+hsa-miR-7975|0_MIMAT0018976,465.871573869928,0.488266164628046,0.431246564243476,1.13222041660691,0.257541778638139,0.939255777716002
Endogenous1_hsa-miR-106b-5p|0_MIMAT0000680,28.9002941332,-0.254570403182831,0.229128414667584,-1.11103812048871,0.266551941142197,0.939255777716002
Endogenous1_hsa-miR-374a-5p|0_MIMAT0000727,144.118885254388,-0.383322599785329,0.345498776790907,-1.1094759968349,0.267224893673315,0.939255777716002
Endogenous1_hsa-miR-26a-5p|0_MIMAT0000082,163.068883364046,-0.415383522700536,0.386706848090153,-1.07415610753213,0.28275272097379,0.939255777716002
Endogenous1_hsa-miR-140-5p|0_MIMAT0000431,28.1721550725763,-0.281762817437533,0.266537831219429,-1.05712129549658,0.290456233388224,0.939255777716002
Endogenous1_hsa-miR-361-5p|0_MIMAT0000703,43.4431326717346,0.307603996791315,0.302563336862893,1.01665985039921,0.3093152717472,0.939255777716002
Endogenous1_hsa-miR-15a-5p|0_MIMAT0000068,104.034231232303,-0.376440131312392,0.37807589752697,-0.995673444868404,0.319408836677681,0.939255777716002
Endogenous1_hsa-miR-1260b|0_MIMAT0015041,16.0461511083019,0.279318277725801,0.285646810035394,0.97784490466108,0.328151037952379,0.939255777716002
