rowname,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
Endogenous1_hsa-miR-3144-3p|0.004_MIMAT0015015,72.9217676479592,0.537132553022999,0.510901414774798,0.296156588420159,1.81367754095332,0.0697273847461242,0.986927894409618
Endogenous1_hsa-miR-548ar-5p|0.004_MIMAT0022265,39.4791368418524,0.504671578958532,0.483023288387215,0.290678930786258,1.73618217733719,0.0825316275857578,0.986927894409618
Endogenous1_hsa-miR-192-5p|0_MIMAT0000222,45.4853514110308,0.54813970077757,0.528913556189541,0.328482414986597,1.66870333317519,0.095176188254035,0.986927894409618
Endogenous1_hsa-miR-299-3p|0_MIMAT0000687,22.8635966257332,0.485196446289326,0.493902561399759,0.310622347844004,1.56201396859248,0.118284698202312,0.986927894409618
Endogenous1_hsa-miR-421|0_MIMAT0003339,25.6038830723002,0.476402145801271,0.487221427967741,0.309495826065903,1.53928455791138,0.12373484215456,0.986927894409618
Endogenous1_hsa-miR-6724-5p|0_MIMAT0025856,35.1155805072565,0.613439316451943,0.623590743201967,0.409914987059803,1.49650375277069,0.134522430697261,0.986927894409618
Endogenous1_hsa-miR-3065-5p|0.004_MIMAT0015066,69.7563761402415,0.498215000914609,0.504898525468529,0.348560829449906,1.42934879315293,0.152904008403189,0.986927894409618
Endogenous1_hsa-miR-378g|0_MIMAT0018937,23.9906220029276,0.416624204292193,0.420689979181848,0.295694429785999,1.40896872691756,0.158844415584577,0.986927894409618
Endogenous1_hsa-miR-30b-5p|0_MIMAT0000420,64.6882554714554,-0.29210524616976,-0.298377050660271,0.207837419366104,-1.40545069824611,0.159887300011409,0.986927894409618
Endogenous1_hsa-miR-151a-3p|0_MIMAT0000757,33.2126354067482,0.492215299129884,0.508141459653157,0.368778362281975,1.33471849075984,0.181968499365727,0.986927894409618
Endogenous1_hsa-miR-1537-3p|0_MIMAT0007399,22.1240910707021,0.378617768658946,0.380239751900796,0.289628979021748,1.30725098689284,0.191127484266709,0.986927894409618
Endogenous1_hsa-miR-122-5p|0.008_MIMAT0000421,1828.75588296252,0.446791169879432,0.40180799225404,0.35286472306885,1.26618259256326,0.205447718211446,0.986927894409618
Endogenous1_hsa-miR-302d-3p|0.006_MIMAT0000718,102.917596616095,0.352194958362962,0.319863739191844,0.281742729200791,1.25005873039571,0.211278094015088,0.986927894409618
Endogenous1_hsa-miR-1253|0.009_MIMAT0005904,54.0873110268236,0.374929554986649,0.36122837930968,0.30586012884272,1.2258203002963,0.220266306131735,0.986927894409618
Endogenous1_hsa-miR-483-3p|0_MIMAT0002173,45.1830445364251,0.44954948164802,0.422874809012426,0.372822212690454,1.20580122735678,0.227894142160444,0.986927894409618
Endogenous1_hsa-miR-143-3p|0.008_MIMAT0000435,60.3327754441049,0.341333891261841,0.33388843489672,0.288997668080363,1.18109565910727,0.237564724200632,0.986927894409618
Endogenous1_hsa-miR-149-5p|0_MIMAT0000450,28.0370772698309,0.320602185952081,0.307889862073089,0.283385061841122,1.13133057850391,0.257915978598396,0.986927894409618
Endogenous1_hsa-miR-1180-3p|0_MIMAT0005825,36.332024758832,0.385882451269194,0.386197155947802,0.346164121972469,1.11473843410001,0.264962525861777,0.986927894409618
Endogenous1_hsa-let-7c-5p|0_MIMAT0000064,33.9233727352919,0.32413194709764,0.312627278834914,0.291635622377722,1.11142783057493,0.266384238507431,0.986927894409618
Endogenous1_hsa-miR-378e|0.021_MIMAT0018927,129.445668444519,0.355259354981743,0.326682591192024,0.323980824706711,1.09654438747524,0.272840609511869,0.986927894409618
Endogenous1_hsa-miR-579-3p|0.128_MIMAT0003244,564.089870584683,0.308857306085089,0.310689971918017,0.292197819448091,1.05701441122478,0.290505010398517,0.986927894409618
Endogenous1_hsa-miR-1283|0.067_MIMAT0005799,621.288762289353,0.336203161861701,0.333344642733562,0.320669966196817,1.04843982069512,0.294436015046587,0.986927894409618
Endogenous1_hsa-miR-423-5p|0_MIMAT0004748,74.5475943507593,0.21736607253242,0.221803590963475,0.207956648202966,1.04524704745323,0.295908804211771,0.986927894409618
Endogenous1_hsa-miR-16-5p|0_MIMAT0000069,648.782729031387,-0.411448399578956,-0.401462101663513,0.411752270303393,-0.999262005952723,0.3176677855573,0.986927894409618
Endogenous1_hsa-miR-107|0_MIMAT0000104,66.1624463776906,-0.320599504833069,-0.299434042506788,0.325785529345965,-0.984081476782264,0.325075453689654,0.986927894409618
Endogenous1_hsa-miR-378i|0_MIMAT0019074,64.3275491597768,0.251156111777548,0.2621348262896,0.256394809324869,0.979567848658422,0.327299481931041,0.986927894409618
Endogenous1_hsa-miR-128-3p|0.006_MIMAT0000424,49.0683628603675,-0.182507604518469,-0.180868437415924,0.188168324276346,-0.969916723339881,0.332088003496615,0.986927894409618
Endogenous1_hsa-miR-582-5p|0_MIMAT0003247,30.5974785241098,0.279281417678463,0.270579053701931,0.296081318690889,0.94325916580382,0.345548356894844,0.986927894409618
Endogenous1_hsa-miR-30c-5p|0_MIMAT0000244,65.4646910494086,-0.233216138077628,-0.230441603412071,0.251330376138108,-0.927926586754776,0.353445652127629,0.986927894409618
Endogenous1_hsa-let-7b-5p|0_MIMAT0000063,291.137612914535,0.3074619723825,0.319757418348628,0.337098397541099,0.912083755441211,0.361724629032689,0.986927894409618
Endogenous1_hsa-miR-494-3p|0.099_MIMAT0002816,886.0904591196,0.23148856305514,0.247603397833605,0.258885104603832,0.894174902064696,0.371228318460036,0.986927894409618
