rowname,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
Endogenous1_hsa-miR-362-3p|0_MIMAT0004683,28.2747412418793,-0.487937619346792,-0.527158191122862,0.273885188637136,-1.78154073162842,0.0748241569556114,0.995500721104795
Endogenous1_hsa-let-7i-5p|0_MIMAT0000415,365.906095352601,0.424667341177286,0.519470836708399,0.295411636418865,1.43754439170144,0.150563368674363,0.995500721104795
Endogenous1_hsa-miR-197-3p|0_MIMAT0000227,28.9619989961983,0.473833109666155,0.556800543158047,0.337956682677054,1.40205278946634,0.160899483444742,0.995500721104795
Endogenous1_hsa-miR-361-5p|0_MIMAT0000703,55.4725122272304,-0.626400726033991,-0.720356978782427,0.466640716461846,-1.34236191557281,0.179478676888994,0.995500721104795
Endogenous1_hsa-miR-423-5p|0_MIMAT0004748,74.5475943507593,-0.245027342442255,-0.237196755981958,0.221433298117113,-1.10655147408166,0.268487897427248,0.995500721104795
Endogenous1_hsa-miR-193a-5p+hsa-miR-193b-5p|0_MIMAT0004614,30.8238538980482,-0.31272170577728,-0.285993695787283,0.301131346508082,-1.0384893814729,0.299042276300038,0.995500721104795
Endogenous1_hsa-miR-362-5p|0_MIMAT0000705,36.8776526961568,0.268587898226035,0.321177598216659,0.259281520922779,1.03589294474259,0.300252089455765,0.995500721104795
Endogenous1_hsa-miR-593-3p|0_MIMAT0004802,31.4075198022641,0.404583342386083,0.458773647996325,0.405926516038434,0.996691091615647,0.318914475083478,0.995500721104795
Endogenous1_hsa-let-7d-5p|0_MIMAT0000065,164.250552437766,-0.362218693343811,-0.357195609263108,0.369673835041959,-0.97983319079831,0.327168465573751,0.995500721104795
Endogenous1_hsa-miR-424-5p|0_MIMAT0001341,116.562219969379,0.338010869395871,0.367107635672461,0.347019977206553,0.974038647909541,0.330037350083624,0.995500721104795
Endogenous1_hsa-miR-98-5p|0_MIMAT0000096,161.163285680256,-0.360132960538916,-0.327472272874531,0.38648635184717,-0.93181287985384,0.351433237166259,0.995500721104795
Endogenous1_hsa-miR-423-3p|0_MIMAT0001340,58.4639661748285,-0.181604054790535,-0.182384631142441,0.211795894277816,-0.857448419431217,0.391197109641838,0.995500721104795
Endogenous1_hsa-miR-422a|0.021_MIMAT0001339,146.321652916539,0.213052647232359,0.233840612750542,0.251071843009472,0.848572443164489,0.396119246153087,0.995500721104795
Endogenous1_hsa-miR-148b-3p|0_MIMAT0000759,53.4207692030855,0.240089097362967,0.226560444178451,0.293562046897579,0.817847878839499,0.413444054966592,0.995500721104795
Endogenous1_hsa-miR-28-3p|0_MIMAT0004502,31.4027396331404,-0.183361809106141,-0.167644657220855,0.226320636515972,-0.810185990676109,0.417833287924588,0.995500721104795
Endogenous1_hsa-miR-299-3p|0_MIMAT0000687,22.8635966257332,0.275542860151906,0.338986134607836,0.35497783932738,0.776225526286403,0.437615836725613,0.995500721104795
Endogenous1_hsa-miR-450a-5p|0_MIMAT0001545,59.9999941435326,0.217738960590161,0.181148285401562,0.302316024621893,0.720236252320688,0.471379546781321,0.995500721104795
Endogenous1_hsa-miR-26a-5p|0_MIMAT0000082,132.791063627397,-0.187557293596804,-0.213465741947374,0.265776614401987,-0.70569524718651,0.480377677286278,0.995500721104795
Endogenous1_hsa-miR-532-5p|0_MIMAT0002888,24.1707661218232,-0.157788628320339,-0.149198443042436,0.225719325644966,-0.699047934285096,0.484522075054145,0.995500721104795
Endogenous1_hsa-miR-1260a|0_MIMAT0005911,115.35668143554,-0.262066053107475,-0.206962791518485,0.377263257872264,-0.69465034730789,0.487274451901654,0.995500721104795
Endogenous1_hsa-miR-199b-5p|0_MIMAT0000263,32.8855811477823,0.31913600837409,0.469405004148731,0.465738353801676,0.685225955236633,0.493201347757029,0.995500721104795
Endogenous1_hsa-miR-4454+hsa-miR-7975|0_MIMAT0018976,33705.2091451707,-0.449874245717724,-0.472051134480938,0.662467694879866,-0.679088579254125,0.497081738385429,0.995500721104795
Endogenous1_hsa-miR-378i|0_MIMAT0019074,64.3275491597768,-0.194741835590127,-0.154386682925035,0.296139434547821,-0.657601835052739,0.510794015093923,0.995500721104795
Endogenous1_hsa-miR-185-5p|0_MIMAT0000455,31.5414956083553,0.186180950556878,0.173848445264571,0.286203686399111,0.650519051306867,0.515356999728368,0.995500721104795
Endogenous1_hsa-miR-1246|0.005_MIMAT0005898,1250.90910487106,-0.434958813154528,-0.393315237944232,0.671496679551902,-0.647745292567613,0.517149704490184,0.995500721104795
Endogenous1_hsa-miR-222-3p|0_MIMAT0000279,333.495911512094,-0.280868487035901,-0.311703938436372,0.439685330137633,-0.638794309894264,0.522956750409776,0.995500721104795
Endogenous1_hsa-miR-30e-5p|0_MIMAT0000692,136.688594321761,-0.239022595646229,-0.204730716510923,0.386729915648067,-0.618060786028627,0.536535270222565,0.995500721104795
Endogenous1_hsa-miR-28-5p|0_MIMAT0000085,184.663972235931,-0.153828574242943,-0.143763012505864,0.25110230010365,-0.61261316276054,0.54013215272576,0.995500721104795
Endogenous1_hsa-miR-548ar-5p|0.004_MIMAT0022265,39.4791368418524,0.178377813434757,0.231271194999991,0.294867607400308,0.604942045033093,0.545217505235661,0.995500721104795
Endogenous1_hsa-miR-106b-5p|0_MIMAT0000680,104.920739623069,-0.190019494279908,-0.23774739390504,0.314529429394873,-0.604138997884836,0.545751233817815,0.995500721104795
Endogenous1_hsa-let-7b-5p|0_MIMAT0000063,291.137612914535,0.228194423690674,0.357676261676986,0.380618322206334,0.599536097915354,0.548815445695911,0.995500721104795
